validationSplit:0.2
correspondingWeights:/usr/stud/alleboud/vision/trainedweights/04-11PM_April-10-2017_kc_LSTM.h5
batchSize:100
Beta:500
meanOfMeansImage:False
startingweights:/usr/stud/alleboud/vision/trainedweights/weights/mergedweights.h5
total number of samples:1019
val_loss,loss
872.430591808,297.059914057
877.875959209,300.102863429
877.026210112,298.050991409
853.014792498,290.283975426
865.402661342,296.706131637
845.188749874,297.611981585
824.423512029,297.007100252
852.310490477,298.103836621
852.710578619,302.343531041
871.145732057,293.339866825
847.774052639,297.852442174
837.152180092,297.939086633
847.871284485,292.49264854
844.945861218,296.072547491
825.358614903,294.468139134
817.127065621,295.480793678
861.693507774,300.909253173
855.2383737,293.072339391
864.09136544,294.481680981
862.787623312,298.696710551
863.323239046,298.044296826
849.046244004,297.241243374
867.304734772,299.352984329
892.52373385,295.121759567
837.828396816,299.46363428
864.655862397,298.270793517
869.361297009,294.419741765
875.208199744,294.205101107
845.036446964,293.797026371
860.344169467,299.322614845
846.818159066,295.480198398
848.596607807,292.666280173
858.969026005,293.564332084
867.791240318,295.056183657
870.102771983,295.280351089
855.096709083,297.417100965
862.977461123,294.922199132
881.791886872,298.187748868
845.804951836,296.615802695
865.094436945,294.914740206
864.295701719,292.766942311
859.085901747,300.078996436
859.38294205,293.611274906
831.478009991,296.315909356
825.207907284,299.267743538
845.093317219,296.123121016
844.540483512,297.706081788
802.122881272,293.754196027
810.234533572,297.788132931
836.961439544,295.067026712
820.63497117,290.294014117
845.788698982,301.183965484
844.068265728,296.993689508
861.167589075,297.957808278
861.045142828,295.142238079
851.102720672,297.282893175
869.917651906,293.711998782
863.912391214,293.426786692
844.94576428,291.735178567
840.245041791,294.929189202
832.774144191,297.888096628
853.313277151,291.084559435
876.934601428,300.665924821
849.079854329,290.36969846
826.619964375,298.92802579
839.556257659,293.168919382
847.552377289,298.145715678
848.167129217,293.58414946
847.43532278,295.547505946
861.084843654,289.206725091
832.544622384,296.406996276
772.263858122,299.808988513
746.066950181,292.060080125
762.053257811,289.286394505
779.585383546,292.528890785
851.466874665,293.648817566
855.185618382,299.785585602
873.13688166,297.488090515
859.796842538,292.172931554
806.050186905,297.262169212
834.228294971,291.640745245
846.590327843,303.728957802
845.123080534,296.861916805
842.94521975,294.025219923
831.440572103,297.232954669
818.078038384,291.674106153
821.549040402,299.584915863
834.83357912,301.279696037
815.964822807,291.652793557
877.427031274,294.162228918
865.332924787,299.198311133
864.459106595,295.026268333
816.518355725,298.599167245
816.505290312,291.942032188
840.683665107,296.14421353
852.512301576,296.713683614
853.450478797,294.019464598
851.626370897,296.250553342
873.86289978,292.08081504
866.949146495,302.590622884
857.952631782,292.717740252
858.239708695,289.737185847
849.492070366,295.247688949
850.312464396,295.711784269
828.528778675,292.981532185
832.266156963,295.634292088
808.787445218,297.159380579
830.181324828,298.75222563
859.462204428,298.524920364
841.901925779,292.728164907
842.417071025,287.407915267
844.439462699,295.499181549
859.071553698,293.377851521
845.553338294,293.074575927
793.047763899,293.064965418
789.840592478,298.726533667
795.341443978,292.10491934
808.384900411,300.447651448
821.229038912,295.006893649
848.928016663,299.06673394
827.488197775,300.238114995
852.690244338,300.430910684
844.828576481,301.362229938
870.352989346,290.019459543
852.496248133,296.744753036
845.358674891,293.925181664
861.851201974,298.658302026
826.031106687,293.90533232
809.043368919,295.989068248
803.082274044,292.358390855
834.613969541,295.714756223
841.381104563,293.729372036
846.146118613,295.294620444
842.514600118,296.347954592
804.01307035,297.563203308
807.904486263,288.148791822
806.147065331,290.547568713
797.047947454,291.781936131
797.572880165,299.408661357
800.066233018,295.292356245
814.679106918,299.232218502
811.023338617,297.021064243
849.930694281,296.479256285
829.729855855,295.72795559
828.129034304,296.255342729
874.666234634,297.185714347
848.660804449,293.449203819
858.716424157,293.444984155
862.127463846,289.01640479
840.389716354,293.475240602
851.478994033,294.175829835
852.799658233,297.679463018
838.882928138,297.711254471
817.262471966,299.350699115
852.387091693,293.367978898
794.708080965,289.302336289
799.439262091,293.941867899
798.581330842,296.58783062
808.324957754,292.776731245
818.546857796,300.13388553
805.499675676,297.00668232
832.282763462,298.162026949
814.874856986,299.662261776
815.808623071,298.861958978
807.989279055,299.637808068
790.911930907,300.314806745
815.001067816,296.663359472
779.555633545,294.531256272
841.167152106,294.195471734
823.758818533,296.94275801
834.953344158,295.353330975
823.448758892,298.849192473
860.973688687,300.705341503
854.507589153,295.892694766
853.722821554,288.048243142
856.195793002,306.520589583
860.160694048,292.822927604
871.518795537,293.985596499
852.490463556,298.137156527
863.886500639,294.34583128
843.978230645,290.102436136
849.121450237,289.527829691
847.228761262,299.52641961
842.890972362,295.235310186
851.391788707,296.867315749
829.906823925,303.326169582
820.684484295,295.023553251
828.024038277,292.434555241
828.56649885,296.513594926
823.011157616,296.855284428
832.57808072,294.050362429
832.853587207,291.656666902
805.781187918,291.925087724
811.47798426,292.895638776
780.6814279,297.962963362
780.72786391,297.16863906
815.605118396,297.29400279
844.039969949,294.2786363
881.290719874,296.704995278
835.787324494,298.484293698
851.355681176,293.561227857
833.258522034,295.662447268
845.521516089,298.971679453
848.448746775,292.391829695
859.251066544,299.825114104
860.99823372,296.436011987
807.279553731,299.701783912
840.864244199,301.58629903
826.513698204,294.846751394
850.763891482,293.40091944
845.723933201,293.092520404
857.262205984,295.989919276
813.351551131,294.025892293
859.50623531,293.099612277
858.661597757,292.693092393
851.152182037,297.401279988
840.152650721,294.405240626
871.020622253,299.413011141
869.276913362,290.550867046
852.093500624,292.06637503
820.976359797,301.385760067
793.807978911,299.129126894
847.395833782,295.239469891
862.040674546,291.395899112
831.614167307,295.525150603
859.689350053,295.75643963
852.846712,295.340061305
867.581544913,298.079347295
843.748494915,298.346196742
840.104277517,295.344570277
841.792811375,301.990891626
840.344879749,293.640788868
803.630075642,298.874376309
809.943466935,297.175815933
818.717563854,298.745340874
861.357336157,298.347742467
841.433456271,292.070040088
882.04868197,299.444817385
856.689837961,299.976946404
831.350450104,297.582183885
838.349102394,297.294711809
812.383906645,293.127036955
824.007420559,289.572669234
841.201864205,297.275552668
838.513257045,293.347198767
829.576622009,291.890612596
828.84276521,303.317636736
842.954839819,296.264195869
796.115488539,293.270804142
789.514596378,290.756847686
802.255608652,295.152600154
816.177954431,301.383426596
858.175555958,300.825817506
853.127887651,293.166862441
830.306973775,296.951580679
891.38827395,292.517588844
849.432319791,299.146227222
861.606465059,299.06268671
817.423426983,290.678471665
844.143586252,297.343641457
841.615997688,298.697000047
852.423899931,298.690134715
855.380216262,298.222377379
851.908315472,296.121368595
845.897357567,294.809866408
833.413130368,290.402963744
802.490136838,298.343815107
829.821385851,298.704722352
824.316931631,301.507801828
812.339879204,293.614717355
791.767033596,293.686808767
800.856163922,298.474183486
786.856218226,295.324596709
809.253020193,294.91066213
853.265086903,292.953610052
868.681333654,289.407222537
829.691723693,290.634455956
795.150149925,291.912126459
850.009731517,289.656388593
832.055036657,292.35567114
835.255852494,300.629630855
812.306213977,293.455477475
811.772120158,295.768797471
834.807978163,290.379890536
842.627296298,291.735814522
870.903170268,292.538791539
853.268274644,297.98266405
842.414228701,289.722537316
848.89266504,296.194819164
838.229234882,299.557754329
823.292757221,294.976110306
838.369458217,297.264363576
862.983957029,299.408379958
864.052615446,298.084754944
849.006322075,295.786418189
862.755552105,288.886062575
854.689600327,294.415772935
827.31016361,292.129613116
759.971707213,296.587689686
787.328200845,296.52981998
818.81832437,296.768669737
862.041818357,289.538982181
832.184835845,290.98499827
798.031165777,294.973705268
813.917430055,297.837074139
823.354106978,296.738786943
813.193267822,295.755981118
796.048672246,291.010473848
819.391468721,301.590859255
816.565360873,293.547247764
837.805615444,291.969050636
831.415992438,295.737202276
829.191924301,297.752109972
866.327265122,290.792190458
827.339666778,291.671997304
851.628020941,290.66089808
855.599761813,291.718921544
861.637164845,299.120772707
856.331403396,298.098020401
853.691858479,295.587710047
867.033075968,288.968256898
829.668984507,295.713916521
826.260138568,293.664829371
867.088447272,294.298772192
851.107885772,294.223797055
873.049035166,302.423778042
853.71200023,291.375456453
861.951992558,294.759410554
850.652090484,296.954450408
860.642796834,289.288772723
847.613026488,301.426598578
858.378304126,293.81995317
873.09058814,295.38006311
880.787413504,293.800714083
819.262440999,295.810073619
830.244519103,296.225317692
838.522160848,293.955916235
834.992659475,299.779895712
862.166167615,297.832179485
859.676635293,294.299470305
862.715133218,297.396514003
841.457241881,299.812979903
819.004845264,298.228344502
834.135589749,294.297452166
851.937795751,299.779087324
827.742749233,293.528764315
835.738756367,290.886638571
835.239554761,297.185491784
854.129389894,298.874286862
876.705348744,292.429803579
854.502162559,293.668976953
839.500568913,296.018314713
821.060862597,300.679682211
846.02899155,299.147575378
823.403555477,298.140976233
824.838363947,300.444731402
772.016629687,291.190349228
744.520053639,293.066751632
764.181635838,290.107563838
823.394370135,297.163349362
808.183678721,296.029774297
835.913950303,296.188960163
875.763556088,296.189880746
838.232085583,288.212816671
851.186547672,297.781914459
802.091826495,293.261587974
825.063506033,297.637767066
847.806852154,295.117066413
844.631377276,295.393216467
883.672985301,300.908035887
821.892909031,296.032527994
832.148464726,297.122808866
817.796544542,296.435664967
800.943519443,297.830549556
770.507176867,297.005130604
784.796188205,293.458265621
821.980166267,291.21658723
812.058299046,291.344461593
830.806533365,293.618717217
837.13620055,300.681524827
845.819522633,291.023268717
838.449964187,294.055544052
845.684536429,298.323853616
827.407945521,296.773827956
822.144815034,294.803574919
845.401571087,296.754808204
864.657589931,293.320185983
856.005030464,290.058983972
860.262541378,296.386655936
856.097517275,291.2632685
840.789649066,295.613764195
840.467027253,292.455514873
805.080642999,291.981365134
801.871857138,293.458938365
805.042643678,289.391429644
824.088447571,296.801193659
846.385199753,297.934155938
848.829575632,295.972308247
841.064830556,294.661533613
802.375828612,296.556975663
835.626883114,291.826556996
850.31167797,289.480391567
856.186930339,297.605448857
840.977451848,301.256955574
843.60633162,294.987371339
857.17104923,299.109750385
822.906299666,297.236593796
811.335435306,298.763781308
851.102893755,296.612293782
842.733958824,292.694385084
851.577678905,300.979331268
856.15528735,300.81678772
866.792761784,297.809334269
862.57391507,297.785111971
813.532391866,291.95730324
844.11016367,288.790477261
842.934513765,299.119168053
863.654121249,296.603137759
825.984868966,288.826755641
860.669812969,289.799298994
801.771213756,296.740238213
780.939996906,298.053282428
828.988654642,296.466812368
845.630712921,292.285884881
847.630694969,289.706621135
846.472646825,298.256196566
817.563201456,298.211552064
833.154901243,296.434904321
712.95204761,291.739015872
686.93809225,294.39969958
786.507010067,295.34928646
844.865335951,296.809159074
832.986538756,296.280310321
822.491708344,294.913375667
823.026368683,298.071512328
793.882029814,297.610390412
807.491769828,298.201694091
843.057926103,292.925715862
852.237048729,299.622790939
874.408240674,291.97384241
848.167397742,294.980774347
781.94497935,290.433581066
775.907933254,291.499737465
772.681497611,292.187320171
806.504162358,298.953988058
790.747187147,294.106863338
838.913162082,295.498450531
810.335960089,299.958056257
806.100043054,290.864369632
814.349262761,294.044985531
846.817993912,292.314705878
862.614298203,290.574821004
831.364864275,291.072902328
836.300633599,292.276329649
854.203421499,293.056073756
799.197982788,291.22996418
813.60381736,296.255689703
803.295858047,290.928999544
779.552156187,298.042614287
811.560845618,298.679473128
816.474982617,299.336668471
843.992784986,295.503676198
823.455438352,299.372400389
851.17340776,296.453003679
827.619439817,300.452276593
792.469555574,292.413517677
854.122738408,296.075079467
843.161739873,293.580599592
872.695105908,292.88953952
886.17224151,299.510599429
877.223535725,296.962176177
843.360663919,301.45465247
815.371164509,299.286596755
818.944466236,296.598105823
804.08958091,297.601267528
821.249550165,293.51843814
799.185197269,294.612822176
825.210522521,299.994034001
870.028724072,292.660363086
860.05640172,299.72316185
833.081434362,298.898412412
824.553269929,297.346994412
799.377696019,298.932228229
812.504209331,295.445845013
834.085241879,290.971844024
857.04171925,292.829524315
810.857318504,297.333863381
815.404284608,295.476126969
771.098545598,291.446612867
779.448446236,293.919087229
824.157849031,296.697679016
833.101091422,293.702577509
859.927326876,296.894657486
848.023265315,297.927673153
840.566312902,300.036727437
875.189317142,297.079953668
837.420477699,293.819172491
855.825694514,299.454685328
853.732551874,297.08880751
830.940780789,301.417484962
829.173892002,292.895500979
797.811791364,295.717435872
850.87443333,294.717236103
827.297515869,297.05036842
821.063734915,302.686364999
875.407672658,291.764977204
824.818728428,298.669497156
811.787640142,294.41601834
819.028260624,296.783683777
790.919282951,298.293113381
824.312796948,297.471865929
841.126413532,293.681409543
856.412013035,297.152944834
862.544377495,299.998339039
874.086268556,288.558125127
826.632091597,299.620409866
830.755121119,293.880154616
810.646274791,295.619876323
845.093498828,294.644892687
851.630832897,293.798744763
825.825448204,300.557568182
829.309499853,300.163072083
876.038552378,293.605286955
862.344765457,293.181439265
865.601280811,296.073671119
840.024516536,288.536009666
790.861605626,290.665825967
800.867490581,294.173188941
826.83050941,293.639499313
820.743373347,295.787078623
798.893270455,295.953443328
825.080495199,297.908706946
868.143620809,291.184943217
858.613304437,290.896431437
850.329878714,295.081190472
852.268645492,300.372386113
849.219877954,286.615032173
840.926678826,297.68139405
843.572534748,292.269400193
841.141584209,290.930445384
837.942381167,306.575458363
847.400440291,293.704664406
815.67394092,297.60442268
834.195246678,301.946691735
868.736228943,297.495138999
827.113270629,293.365452866
844.87611808,295.154978138
824.262398215,291.386730077
819.341474795,294.68670879
807.268678553,295.258049807
855.139735054,290.950180522
839.971821953,300.838935384
803.495629404,295.591596545
809.864609812,290.413092678
699.287241767,298.051412524
776.227431952,302.606007956
804.441649044,290.495211595
828.874291364,289.710557575
802.913430457,293.17178223
842.669751186,295.148048822
808.626133489,298.39625671
817.929630504,300.941197729
826.58063178,290.572882108
846.755274455,297.498456382
840.101701774,292.794708392
821.262935414,294.562626049
769.011280957,293.440380869
838.350236781,292.274954252
836.550060123,294.560413384
801.249302584,295.594810533
835.424240262,291.490631197
837.437729331,288.4267961
842.732922573,298.363794713
864.999589733,288.454127446
825.434026232,293.803957465
848.542256524,295.108972187
835.883101071,294.679069004
850.578524421,293.018234581
818.585990607,292.201505228
836.706133151,292.166328758
866.638208576,291.630970539
830.114459169,293.865847956
868.893501581,294.585602509
861.722244263,293.293323353
858.057900971,293.600561879
873.58149061,285.816488254
853.200525321,298.72763656
856.092285081,293.269388538
850.412578658,293.040050436
841.535838408,297.82687626
879.807035409,296.883119969
859.357145272,298.484620358
862.473784652,296.963272095
860.915291281,295.03412586
859.482787039,292.862487746
872.609036464,297.400353321
871.704601512,293.796381851
864.01031928,298.02452181
863.621950337,292.119304727
870.048311421,301.268782586
885.666421778,293.611434656
850.520865197,295.437714934
858.095072279,288.635558942
856.621232874,295.526695954
844.400256138,294.870988436
833.868830064,294.427791198
855.328562718,299.890342666
869.804055457,294.481110274
857.875934376,292.660015925
824.164469401,294.39819701
856.978867924,290.711368116
809.795847425,295.99824201
848.749037051,290.361892466
857.460384743,293.754839189
866.070392833,295.883792994
829.5661378,291.44718671
865.993967991,288.519949884
876.337767956,297.718938816
869.345011244,294.934607477
799.811538547,296.087783533
727.972359601,296.603252247
860.336745767,294.842267838
831.440658719,291.481758305
831.980279212,296.288400475
850.854811276,295.409285516
868.468957639,303.931726421
850.739773769,293.87991787
831.950148265,297.647461874
822.784785252,295.181350661
794.080347398,295.469928812
854.458628636,297.152073772
841.252141167,293.412690098
833.556328269,296.426642904
861.695432177,295.51945196
837.390533896,305.071337554
879.328655168,294.056357916
834.407970802,292.430160429
857.948778339,297.110141918
873.070751564,292.231069413
854.403824451,290.917357696
852.222378375,293.312828813
872.694444095,291.046412181
842.541526794,298.140510559
895.634984185,294.307624115
845.595476038,295.146031854
850.783446069,294.146503331
827.798089944,297.708606322
835.959736693,296.859907279
767.071934719,292.466806892
736.756885155,291.904402844
802.980057511,299.032502391
861.580880558,298.355595875
853.684492672,295.574634201
859.697722641,299.513010224
840.662816814,294.611374557
839.075945985,293.805343066
851.039633657,294.762352037
870.146569495,297.66121828
853.693503735,294.203511712
867.736799053,294.748485542
863.706008986,293.005525507
837.351764455,301.52958052
762.547078151,301.292044142
696.70554636,293.624522671
768.646646537,291.771982813
790.982672747,292.404413282
837.392143549,291.135396665
861.677380132,293.649026742
887.44641233,296.910006611
861.31929966,291.703137029
855.924633699,295.13803241
789.991358738,292.432953723
808.150782866,302.804548954
840.991258659,298.181078718
874.173927158,294.426851144
861.339589736,292.034279665
859.60840674,299.1573154
854.111220266,300.15656098
860.661548241,303.010573217
793.88043557,289.149183636
843.730613708,289.943375476
847.417074316,287.194206987
850.692183551,291.80670723
855.602094463,291.966736121
869.681369108,292.246128621
886.584011153,299.291648163
876.538117353,299.917231179
857.116408255,293.363454667
837.434083078,292.880302991
839.823372186,301.36407569
832.093540865,292.30400825
822.01017851,300.15950293
848.251921859,297.829068424
839.788018171,295.56637269
851.620958216,296.068588678
873.642880907,296.076440214
881.670595057,299.566290639
865.406066895,299.936641951
870.346873713,293.759348208
830.13575625,293.104752289
839.961979137,296.283584408
842.583262275,295.874832341
864.857720618,299.703832849
847.772922965,294.800627445
871.642894371,294.960208261
858.237494375,290.351042297
826.81922763,289.031598893
852.802092833,296.951910663
848.478888717,295.714595163
865.643429924,297.088312208
856.006252812,297.004516368
834.542255476,293.532228622
825.315570009,291.466047135
841.930741553,293.506065509
841.177652247,295.791879806
851.46866862,299.795787741
846.891894546,295.619470234
860.749373268,295.118108784
864.317041734,294.305009105
850.202844508,298.038538553
846.068868899,296.072639278
859.497998406,292.689287525
860.23781092,291.411218561
824.703774845,293.397464776
857.098866631,287.404519344
842.038343542,294.975245798
837.164579055,300.375445594
840.418795866,291.414111553
835.431332457,294.456309547
823.177314235,292.352394806
840.24473482,290.556072212
861.438891392,293.819296854
829.834036883,296.876662974
849.064103968,292.548669406
841.442318337,290.569809241
867.379039241,287.170882477
864.019224279,294.872372774
848.01570638,289.632827993
852.893843707,297.859320471
882.996517555,300.912308816
880.87187853,297.354793244
878.229338104,291.956192765
851.668029636,293.187160235
874.167829551,295.458994157
857.732117447,293.469656166
896.035010693,297.545902744
883.081419552,295.384097281
892.160420586,298.565737859
832.940390493,300.022130018
854.816840976,292.787798829
872.193556243,299.705117395
882.546170852,291.551952994
881.966582953,300.844168681
846.974872664,289.633131109
847.412269443,298.342586541
837.599489997,292.236295361
831.669013079,292.532115538
814.855629566,287.277170053
816.586631625,299.935589749
817.708528257,293.268212629
842.939251769,297.959266195
839.732411702,297.964368013
845.501496259,289.248387062
811.812442256,296.457979729
822.575245278,300.262363738
768.564845515,285.650509044
741.895956002,297.128393302
794.188453824,298.017290548
846.166824191,293.170680415
821.688027176,294.685804121
799.668750688,293.659670309
759.665210649,293.295658697
801.474998923,289.896388469
785.38186092,292.533815442
759.759694417,294.88903055
787.655596116,294.453936009
825.949498868,289.752456337
803.36621752,285.819792297
803.352617002,291.161971625
838.915341396,292.551363377
836.114160575,294.683595014
807.739685358,292.553001825
833.793130164,296.599952042
850.913671456,290.283814881
864.061082578,300.589022069
856.731465807,297.213182414
863.029642741,289.110647143
858.470076168,295.981918803
861.298667758,300.414532808
860.32297456,288.173796671
854.406697292,289.775150042
882.102676242,292.152824449
848.411329531,297.129167241
823.23525627,293.663994912
875.369000005,297.523530925
854.339271246,297.551352425
853.289737477,299.259083754
860.250318041,291.39213665
847.496528775,296.175880104
854.668761609,295.188277309
832.815111422,292.77168302
852.350402982,292.922503138
857.179450016,299.743897514
877.114252876,296.958885989
839.790253583,294.776600375
837.849446166,295.193708689
827.412715014,292.7643764
827.446267969,297.123776863
820.859530879,295.55014904
854.487918629,293.380782941
847.658155404,296.288644381
853.026855618,289.268886356
853.995374493,295.686713798
861.138076857,296.468494532
846.330397961,294.393503201
866.336863499,294.403151296
846.046664967,288.355122712
861.296413646,291.647064303
844.820440255,296.10264578
819.584307502,290.89591994
820.297023549,296.33533211
830.161140891,296.182028741
833.017287909,291.526012584
796.894174613,296.353923634
838.493933285,295.958856126
841.236972584,285.247199919
794.733643625,297.230241226
722.188219108,301.265458323
683.768758886,297.031562524
746.02438908,295.914548722
789.280823651,293.718776586
793.170050827,304.771436633
796.545822592,298.323691947
759.32741786,292.5462888
672.474217882,293.325136898
744.672646466,292.233611312
783.265492308,300.120472914
788.74340207,300.172924533
831.537691603,298.236132288
812.528259427,297.967736039
852.337089539,292.211302775
818.592669319,295.982824876
838.546659133,295.553925356
850.068893433,292.090014124
841.619919422,288.243482952
848.966964422,291.877342879
860.056888206,301.049071517
869.54038059,295.470766454
837.319329654,296.127166186
862.377346263,296.264820684
860.283674652,297.72190417
853.213189518,291.612426337
828.542999118,290.958346689
804.146423489,296.001527049
715.199946684,290.868999505
781.836208717,291.078375038
768.23281793,288.669900251
778.910958683,292.756952625
819.118352404,299.958912106
834.341862847,291.71212703
824.560120227,301.36273404
745.145366893,293.14595453
739.841685426,295.384820435
699.989831363,292.843059844
683.81564735,292.82687303
750.207209269,301.582445016
789.614694184,296.26938704
827.84073235,292.904806734
809.18035395,299.798815534
793.805326574,296.877448193
771.502178716,283.564683083
750.242047927,294.24637674
770.23625759,290.472517564
761.633667142,296.307708272
718.93111674,294.254300264
748.799299502,292.742422841
762.244710735,294.055552992
795.257111792,298.547847958
826.317887998,295.15220614
799.820589552,298.072522778
825.662049686,295.696889538
779.251028921,295.528202033
758.364435682,291.988791015
835.359935835,296.284465392
845.189029768,293.653190051
794.122094547,296.754348942
793.869262321,294.65430399
791.828356201,292.345221724
805.597992841,294.812015697
858.970522114,290.530310227
828.047755821,290.495257138
858.219214047,292.45739278
846.432665357,293.859095848
854.115069969,293.922942413
834.465598611,289.188110726
854.896033942,292.183150496
844.830686382,292.43337231
848.454807506,296.150842117
869.191516203,294.31632785
858.452250761,289.050675889
840.803105223,292.824566613
857.818553999,295.82178399
836.996146707,295.432171125
843.201292449,297.3088993
874.224969228,290.570446178
866.142064861,292.911904224
864.781217837,288.630584998
862.736358643,295.993451218
846.330376419,294.911377702
831.811958163,296.166613947
842.87779909,289.699261063
859.828595031,289.970539678
829.663823146,284.150566944
838.73782962,291.751257867
829.682221805,293.21477443
870.70836056,288.168745123
875.26849455,292.276425555
862.571300133,294.033561051
860.968873267,288.716574218
856.21271844,295.330607128
859.822509466,298.108590436
844.671395096,297.774806485
818.788067537,296.062943815
802.938222399,288.809543633
815.482973136,289.670446759
815.956634222,298.500025837
834.94612346,293.531850429
848.885977053,294.181726514
839.537947412,290.539043871
847.661271787,298.337193589
825.777794483,292.832423111
812.629823124,286.42643251
780.948236353,297.734205187
803.769848244,288.340642824
805.09088434,290.102068802
797.829729866,291.115650856
791.923648909,290.320267613
806.804392646,293.265612737
783.90563733,294.805247301
784.251471426,298.379440916
791.677923165,295.273758917
791.988299202,294.111255669
823.718806248,295.688822834
850.725855135,294.259149001
872.867226993,293.500245077
814.246510824,292.413763924
862.272542168,295.627658727
800.695290958,293.545716268
728.881111594,290.128799298
773.245174632,296.815424913
827.029110628,289.739440356
810.34004361,288.428995846
844.213183235,295.13677927
846.94428313,298.453649041
872.773273992,298.674153615
865.039050383,295.129249947
888.021636215,294.62542954
852.361681022,290.484827428
861.589679942,292.788893483
843.10341375,296.941270372
833.484122033,292.591459122
853.065509721,294.875637218
825.013334686,295.950113308
843.287332423,293.264871422
831.079293345,292.671087347
857.10251049,291.302232239
854.126939213,292.50612397
840.563425101,290.317952256
876.027322807,283.91434783
860.900298025,294.832957356
849.005633635,290.421376562
863.163675046,296.585644026
853.113945606,299.832625687
853.509853587,291.562472384
896.087646036,292.264987314
847.029381397,292.450284291
865.043843288,292.613782777
850.066649044,294.100685869
821.377598033,292.873633075
838.740830814,289.856106717
771.217017978,293.940519321
825.123592302,294.072707428
838.175980961,292.061467457
847.929046631,288.3123791
859.92768426,296.202183214
844.396964578,293.737562355
829.007807414,292.619874591
881.319630043,297.132415257
853.339644039,296.285570063
847.379216063,287.276843954
852.304799697,290.834535844
835.302012126,288.901940281
849.903818617,295.241467295
835.334634818,297.618374877
846.362192939,294.780550576
874.176497366,290.452561127
857.760679357,298.227733963
886.278026955,290.992282657
861.556871003,292.802954645
873.151997735,295.60124464
815.906504463,298.093423247
785.762594934,290.007873816
833.218625686,301.617765649
860.538262311,295.525310399
849.742538901,291.121596213
862.536070581,292.985196681
846.248487435,295.095451589
866.90152561,293.759048883
862.253594642,291.83049161
863.2811945,298.455041523
865.257750866,290.228358825
858.939023485,296.153215092
861.142545214,297.86218931
855.461894615,296.609892488
849.38128707,294.307067871
826.88682242,297.665576911
851.99911499,293.928697785
855.591193106,294.557669798
859.061087664,302.370117749
867.009171879,291.071984929
846.236102684,286.689907285
781.57715487,297.996527689
804.80479102,284.726688783
776.209521574,291.773799826
807.153415904,290.743542209
830.065129598,297.930600827
833.244129854,291.543163463
836.748616536,294.329817228
834.721425075,298.373240325
844.601534226,292.820660691
831.625235763,296.367993782
846.700628692,292.071902269
871.090793984,288.370237058
860.441545973,288.128305306
869.149653416,293.302587404
850.746728336,301.745290932
869.637995552,292.651135497
874.751974667,291.929966184
852.780088836,293.921838444
851.765683043,293.5519639
846.676145516,294.35714703
835.536119349,293.001257212
863.775100708,288.41882591
874.908789167,291.665638836
848.47066797,288.602341026
875.05614277,293.37043355
871.105664571,298.868255615
898.643878712,300.949499119
842.590541914,295.343183833
877.032867731,289.782715686
882.460129233,290.695612199
865.934553109,286.429894243
823.751843022,293.506526175
849.845613293,293.491567694
813.437994863,289.727719172
828.358646168,290.556509381
858.015501135,290.307046153
866.6023769,297.245973365
864.35390607,293.748808972
856.611373453,293.609079888
805.713798074,295.07717493
759.246140274,298.72866269
803.55460223,294.063846892
860.686124764,291.916842876
878.740864024,295.190873456
870.086016337,292.889390161
807.784354116,295.95738473
844.242064083,295.204668665
840.339999629,292.890628838
835.667977277,286.647624197
793.451630835,296.81298903
869.550210541,297.261229299
838.107034272,298.325327118
851.73933261,296.178320575
844.378171135,296.936305696
826.744413338,296.420962609
850.861382728,287.101991806
851.157698987,296.491513352
816.053004695,287.033073753
847.838657454,295.329799722
869.088800767,296.155486873
862.910256778,297.609154824
876.390352885,288.112171665
845.689750971,293.076940197
858.290384928,295.167629219
834.930422764,289.313308809
847.728857153,287.159136485
862.875191932,301.298437575
838.53784419,296.766841959
856.227083842,287.977203135
859.382755205,293.840172376
842.518048006,293.137371882
866.755754209,297.739823324
821.00321751,295.444126948
833.587217593,293.689345986
849.622291266,291.67363388
824.580121657,299.795559936
849.393764122,291.851245997
838.394201092,295.478021212
837.669226254,295.119723361
870.39998881,299.788086827
845.38483399,285.217427915
864.489797854,292.904211267
832.207535688,291.13037334
861.429565729,294.140393123
839.060703053,291.432536915
869.564920014,290.338399033
859.631224988,294.961234063
851.919246748,290.137153672
841.516916163,293.826937342
858.921757418,292.454873208
823.670579798,299.921303076
852.273373772,295.397457801
852.869987338,297.726697442
874.724336063,292.378174717
835.817221099,294.907084646
817.684706894,302.149016819
841.121943904,284.02668575
839.073365604,290.559908861
840.026918598,300.403747231
861.905703077,292.304307715
844.737665064,293.916689258
837.11276305,294.282657319
823.226641786,292.296666666
836.899165135,295.374569618
854.325784421,295.313924591
847.390471963,295.183728879
841.949028763,295.234319862
838.795963661,296.418651277
830.813999251,286.94480559
836.373405756,294.988329788
876.053406061,302.943432393
860.115109462,292.170156935
869.066472222,284.341085329
834.058785981,293.155727035
770.17030514,295.316344138
751.218098809,292.523168739
792.925083235,295.28004816
820.749435275,294.486500512
858.073348401,287.141997495
854.132809209,293.296910292
852.595205868,292.938601909
848.038708257,299.859948936
871.399939593,294.036944805
858.13600802,296.115456798
852.151349236,296.995439682
878.942027821,295.211786609
872.487913842,291.595772398
863.910160139,290.898985038
886.832381155,288.736723871
848.769301919,292.177163434
841.550570918,296.043108466
846.532301211,283.19824069
882.887314591,292.216462726
